Gene	NO3_2mM_1	NO3_2mM_2	NO3_15mM_1	NO3_15mM_2
HaLaN_30434	0	0	4.934021	0
HaLaN_30436	0	0	0	2.760252
HaLaN_30438	0	0	2.642047	0
HaLaN_30439	0	0	2.372017	1.81296
HaLaN_30443	205.721649	216.834122	295.55835	230.68309
HaLaN_30444	1546.509033	1561.239624	93.664307	79.709351
HaLaN_30445	94.125916	49.739391	30.723822	26.324516
HaLaN_30451	0	0	3.253307	0
HaLaN_30452	0	0	25.376625	25.515505
HaLaN_30459	1286.265381	1632.99292	1790.852905	1372.812012
HaLaN_30461	0	0	9.9574	10.926541
HaLaN_30462	0	0	18.009705	0
HaLaN_30463	0	0	19.515394	20.746817
HaLaN_30465	731.508423	800.59552	3657.044189	3855.422607
HaLaN_30467	0	0	8.875387	17.664124
HaLaN_30468	0	0	2.505451	0
HaLaN_30475	0	0	19.879681	26.919516
HaLaN_30477	28.665833	117.209824	67.696754	67.356743
HaLaN_30479	0	0	8.817365	10.228733
HaLaN_30483	0	0	1.181854	0
HaLaN_30485	0	0	0	18.580566
HaLaN_30486	0	0	13.234504	0
HaLaN_30492	0	28.094135	37.942951	20.131765
HaLaN_30501	83.893417	0	15.356476	24.016399
HaLaN_30502	74.770988	0	22.259647	17.274857
HaLaN_30504	0	0	1.559669	1.042877
HaLaN_30507	66.689339	0	69.43074	87.039085
HaLaN_30509	54.290771	59.168468	175.292908	218.411087
HaLaN_30510	0	251.659119	117.692093	91.660759
HaLaN_30512	0	0	0.771577	3.117828
HaLaN_30513	0	0	2.228204	0
HaLaN_30515	222.38884	280.315857	537.904968	626.746399
HaLaN_30517	0	0	1.010406	3.117828
HaLaN_30519	0	0	9.516738	0
HaLaN_30521	278.433044	273.125671	5.767537	0
HaLaN_30522	0	10.268619	0	0
HaLaN_30524	0	0	0	15.875157
HaLaN_30526	0	0	5.888545	0
HaLaN_30528	0	0	0	2.02413
HaLaN_30534	20.358557	0	0	0
HaLaN_30538	0	36.37809	14.163153	8.165162
HaLaN_30540	0	0	25.194647	0
HaLaN_30543	0	0	4.423592	4.799021
HaLaN_30545	0	0	3.503454	9.045824
HaLaN_30547	0	0	4.275171	10.41425
HaLaN_30548	23.572781	0	10.23945	10.004824
HaLaN_30550	0	0	7.170435	8.295839
HaLaN_30551	0	0	1.447969	0
HaLaN_30552	199.393005	217.396439	103.897682	59.157772
HaLaN_30553	481.925903	0	0	0
HaLaN_30554	0	0	101.043465	64.621071
HaLaN_30558	306.145569	300.783051	393.292877	347.386108
HaLaN_30563	0	0	14.680172	16.983742
HaLaN_30565	0	0	3.487844	0
HaLaN_30566	0	124.753052	13.359921	5.494032
HaLaN_30568	129.132599	100.927628	746.91748	617.98291
HaLaN_30570	0	0	0	1.698059
HaLaN_30572	0	0	12.601757	0
HaLaN_30573	0	0	2.261385	0
HaLaN_30576	0	0	12.022276	11.786828
HaLaN_30577	0	0	8.347634	7.398221
HaLaN_30578	0	0	0	16.824015
HaLaN_30580	0	0	0	22.041386
HaLaN_30582	159.80983	153.105942	1705.35791	1407.569946
HaLaN_30583	0	0	15.905374	21.162697
HaLaN_30584	114.337196	0	42.445381	14.60636
HaLaN_30588	0	0	0	2.587835
HaLaN_30591	20.926706	53.880733	17.885698	28.466854
HaLaN_30592	710.860535	1076.057617	0	3.424113
HaLaN_30593	0	0	0	8.331614
HaLaN_30594	1328.599243	1045.63269	433.916901	376.407806
HaLaN_30597	0	0	20.441906	25.435974
HaLaN_30598	0	0	13.0705	11.471645
HaLaN_30600	0	0	5.902045	0
HaLaN_30601	0	0	58.090748	0
HaLaN_30602	0	0	40.691273	0
HaLaN_30603	5410.320801	3821.236084	4072.80249	4003.113037
HaLaN_30604	0	0	0	11.781231
HaLaN_30605	0	0	0	2.371372
HaLaN_30606	342.593933	526.964111	1914.270996	1647.789917
HaLaN_30613	0	0	0	4.255972
HaLaN_30618	508.472321	413.582642	440.596588	448.512634
HaLaN_30620	0	0	4.421213	18.763832
HaLaN_30621	0	0	4.872433	3.668495
HaLaN_30622	4.194464	34.390869	4.233778	0
HaLaN_30624	0	0	9.020849	0
HaLaN_30634	0	0	9.99314	19.571154
HaLaN_30636	0	0	4.071889	0
HaLaN_30638	0	0	6.363235	0
HaLaN_30640	0	0	0	5.749265
HaLaN_30645	0	0	8.152398	16.292324
HaLaN_30647	0	0	30.185766	49.392708
HaLaN_30648	0	0	16.391722	15.980003
HaLaN_30649	0	0	64.575676	50.78484
HaLaN_30650	0	0	15.937638	19.047487
HaLaN_30654	0	0	8.598765	7.120836
HaLaN_30656	0	0	0	16.02491
HaLaN_30657	0	0	1.205921	6.107834
HaLaN_30660	0	0	9.922394	5.139981
HaLaN_30661	0	0	6.27453	0
HaLaN_30663	60.215702	39.006207	0	0
HaLaN_30665	0	114.968216	180.905167	133.905777
HaLaN_30666	0	0	2.773894	0
HaLaN_30667	0	154.774216	77.108406	94.402885
HaLaN_30668	0	0	10.612259	0
HaLaN_30670	27.74332	0	63.548222	45.03838
HaLaN_30677	0	0	0.679135	0
HaLaN_30679	0	0	6.605893	0
HaLaN_30680	0	0	1.362518	7.689082
HaLaN_30688	0	0	81.425522	61.909534
HaLaN_30689	0	0	253.954056	189.343231
HaLaN_30691	0	0	9.06975	16.712715
HaLaN_30694	0	0	7.677478	8.18119
HaLaN_30699	0	0	136.944702	175.771301
HaLaN_30701	185.72522	176.88121	6.235134	6.16328
HaLaN_30704	0	0	0	6.335037
HaLaN_30707	0	0	3.969804	0
HaLaN_30709	382.648865	395.159485	455.37384	367.56839
HaLaN_30711	0	58.681641	13.935615	0
HaLaN_30721	0	0	6.269487	11.825498
HaLaN_30724	0	0	0	18.48152
HaLaN_30728	286.179199	192.489899	378.159637	352.977692
HaLaN_30732	549.214111	405.73526	661.693848	949.958557
HaLaN_30733	0	0	17.614534	25.659988
HaLaN_30735	0	0	11.826159	23.31123
HaLaN_30736	42.469215	0	75.128326	98.407341
HaLaN_30743	0	0	3.475123	0
HaLaN_30745	0	0	0	6.471185
HaLaN_30748	0	0	3.101066	2.60848
HaLaN_30749	463.550079	670.945496	244.081924	191.599426
HaLaN_30750	0	0	8.728105	4.393627
HaLaN_30751	0	0	21.33996	0
HaLaN_30759	0	0	11.33527	8.231708
HaLaN_30767	226.783325	0	32.41132	29.719679
HaLaN_30771	0	0	11.122683	0
HaLaN_30772	0	0	10.848381	5.827359
HaLaN_30774	0	0	2.614944	0
HaLaN_30775	0	0	0.739495	0
HaLaN_30781	0	0	0	9.874946
HaLaN_30784	0	0	0	18.767021
HaLaN_30789	0	0	0	12.535708
HaLaN_30793	78.041512	0	28.287451	25.063044
HaLaN_30794	0	0	1.021322	0
HaLaN_30797	0	0	1.43659	0
HaLaN_30798	0	0	3.728324	7.248542
HaLaN_30801	0	0	7.068717	0.829562
HaLaN_30805	131.552094	0	64.82373	73.234589
HaLaN_30806	1858.553467	1911.502319	2230.066895	2237.868896
HaLaN_30807	0	0	6.388535	8.852468
HaLaN_30809	0	0	1.891069	0
HaLaN_30811	0	0	9.523806	9.944716
HaLaN_30813	0	0	2.277258	3.283833
HaLaN_30815	0	0	3.262026	8.512237
HaLaN_30817	76.070938	81.046646	51.873466	64.366135
HaLaN_30818	0	0	21.425304	13.672575
HaLaN_30822	0	0	51.290184	38.06229
HaLaN_30823	0	0	20.627083	37.414383
HaLaN_30824	443.346161	364.996399	224.987427	186.77092
HaLaN_30828	0	69.618874	28.064924	7.146127
HaLaN_30835	0	0	5.951649	9.815562
HaLaN_30838	0	0	26.15996	29.265451
HaLaN_30839	0	0	2.469953	3.536435
HaLaN_30842	2572.612305	3032.545898	2489.167236	2090.353271
HaLaN_30843	0	6.185643	34.336628	25.486307
HaLaN_30844	0	0	18.621546	22.164503
HaLaN_30845	0	51.916103	5.117333	5.004453
HaLaN_30848	0	0	2.469943	3.536421
HaLaN_30849	0	0	16.763523	13.577152
HaLaN_30857	0	0	29.799841	25.6255
HaLaN_30858	0	0	4.485719	4.842901
HaLaN_30862	0	0	12.380129	0
HaLaN_30863	141.352722	125.078476	1.299319	0
HaLaN_30869	0	0	18.964746	21.913624
HaLaN_30875	0	0	51.626205	59.1325
HaLaN_30876	0	0	11.574837	15.893713
HaLaN_30880	0	0	67.428612	0
HaLaN_30884	0	0	23.285654	26.436758
HaLaN_30886	0	0	6.573809	0
HaLaN_30889	0	0	44.716438	51.892361
HaLaN_30897	0	0	11.673258	17.750399
HaLaN_30898	0	0	13.439142	13.042916
HaLaN_30899	0	0	0	8.023912
HaLaN_30902	0	12.306825	11.35669	7.801016
HaLaN_30906	0	0	48.295849	34.419128
HaLaN_30908	0	0	6.632431	0
HaLaN_30910	0	0	0	27.106375
HaLaN_30911	0	0	64.994476	59.374443
HaLaN_30913	0	0	47.006901	62.447624
HaLaN_30915	0	0	1.980398	1.005731
HaLaN_30917	0	0	27.024633	43.134674
HaLaN_30918	0	0	67.769768	87.699547
HaLaN_30919	0	0	2.637283	0
HaLaN_30926	0	10.562444	0	12.23724
HaLaN_30928	0	0	29.581993	40.921337
HaLaN_30939	0	52.728577	294.789398	241.218674
HaLaN_30941	0	0	0	12.804214
HaLaN_30943	115.638596	0	0	0
HaLaN_30945	0	0	1.627434	0
HaLaN_30949	0	0	6.265708	9.809036
HaLaN_30951	0	0	0	9.595455
HaLaN_30953	0	57.340115	54.448128	46.158173
HaLaN_30956	0	0	25.043556	27.290882
HaLaN_30959	0	0	6.673137	13.108785
HaLaN_30960	0	0	9.215572	0
HaLaN_30961	0	0	72.678528	79.731476
HaLaN_30964	0	0	2.824072	0
HaLaN_30965	0	0	0	10.546964
HaLaN_30973	0	0	14.293516	0
HaLaN_30979	0	93.81469	76.029976	89.533028
HaLaN_30981	0	0	19.276613	65.436226
HaLaN_30982	0	52.559116	26.173286	26.761374
HaLaN_30984	0	259.665497	82.313492	108.693573
HaLaN_30989	242.023895	175.676315	1483.29541	1498.755981
HaLaN_30990	0	0	0	89.561523
HaLaN_30998	0	0	0	6.132116
HaLaN_31000	10.242893	0	38.378986	13.460319
HaLaN_31002	0	0	11.015487	0
HaLaN_31006	0	78.103172	11.659435	6.37103
HaLaN_31007	0	0	1.060208	10.195447
HaLaN_31008	63.403027	399.064423	0	0
HaLaN_31012	0	0	40.975433	0
HaLaN_31013	5.638479	0	0	0
HaLaN_31016	33.3573	32.651096	44.584114	31.059587
HaLaN_31025	0	0	6.595392	0
HaLaN_31026	0	0	18.047695	39.944157
HaLaN_31029	2853.834473	2836.66748	3305.205566	3234.549561
HaLaN_31036	0	0	26.263916	38.943432
HaLaN_31040	27.689209	38.6805	59.376469	44.332684
HaLaN_31043	0	0	9.584615	19.40424
HaLaN_31046	0	0	0	2.810691
HaLaN_31054	1591.766235	1562.116089	1011.096924	982.995789
HaLaN_31060	7.670015	0	17.843422	27.381416
HaLaN_31065	161.153412	87.002968	39.299042	70.299843
HaLaN_31066	11.616719	31.596884	29.44577	35.352516
HaLaN_31069	0	0	0	5.730746
HaLaN_31070	33.54607	0	0	1.174735
HaLaN_31079	0	0	12.270743	8.366446
HaLaN_31081	0	0	15.225906	22.373804
HaLaN_31082	14.449154	0	15.706951	17.12916
HaLaN_31089	67.533691	131.917038	92.585785	47.660286
HaLaN_31090	0	0	38.102249	46.993641
HaLaN_31091	129.613449	184.701508	10.195809	26.86632
HaLaN_31096	158.401794	130.949783	120.195839	90.035049
HaLaN_31097	0	0	0	18.658886
HaLaN_31098	0	0	16.712952	17.930035
HaLaN_31103	129.85318	0	39.700794	32.631432
HaLaN_31104	110.248871	136.269531	99.531693	70.603477
HaLaN_31105	45.454685	0	117.314522	103.714478
HaLaN_31122	0	0	0	1.888718
HaLaN_31124	0	0	17.820173	12.717966
HaLaN_31131	0	0	37.370281	29.938623
HaLaN_31132	0	0	5.829977	17.838493
HaLaN_31142	199.927094	0	72.310966	0
HaLaN_31143	128.459442	82.853424	15.866994	20.992832
HaLaN_31145	28.21401	13.245135	18.350941	16.51351
HaLaN_31148	0	107.094383	0	5.840111
HaLaN_31150	0	0	0	14.478819
HaLaN_31161	0	0	29.814699	24.737043
HaLaN_31171	0	0	1.085977	0
HaLaN_31172	0	0	0	1.378412
HaLaN_31174	0	0	0	80.9608
HaLaN_31175	0	0	87.74688	163.851776
HaLaN_31177	0	0	6.668604	0
HaLaN_31181	0	0	0	10.567822
HaLaN_31199	0	0	20.327494	16.536152
HaLaN_31200	0	48.907757	60.904934	33.993279
HaLaN_31208	0	0	0	3.969007
HaLaN_31211	113.96933	102.569847	103.011154	109.674469
HaLaN_31218	0	3.065602	25.16029	41.26572
HaLaN_31224	0	0	6.826614	16.065922
HaLaN_31225	0	0	2.663122	3.603953
HaLaN_31228	0	0	0	4.000076
HaLaN_31232	0	0	30.126352	35.890995
HaLaN_31233	40.992928	0	5.657119	4.456039
HaLaN_31236	0	0	13.404723	0
HaLaN_31238	0	0	12.845547	0
HaLaN_31241	0	8.834129	6.029279	7.380966
HaLaN_31245	0	0	14.573211	16.02622
HaLaN_31246	0	0	15.068063	14.059528
HaLaN_31252	0	0	0	47.034798
HaLaN_31253	0	0	1.553297	4.403298
HaLaN_31254	0	0	2.010929	9.452421
HaLaN_31258	144.300751	114.943314	55.253475	0
HaLaN_31265	0	0	0	3.138739
HaLaN_31267	0	70.980721	1.875464	0
HaLaN_31269	0	2.646884	0	0
HaLaN_31273	0	0	69.76416	81.257286
HaLaN_31276	79.122734	194.337372	135.544601	107.661545
HaLaN_31277	12.733238	0	0	0
HaLaN_31281	0	0	2.062748	3.268071
HaLaN_31282	0	0	21.697668	21.762676
HaLaN_31284	0	0	5.223896	0
HaLaN_31286	249.569794	225.783875	212.463135	176.042389
HaLaN_31287	0	130.460419	96.355705	91.649925
HaLaN_31291	0	0	0.855727	0
HaLaN_31293	73.120537	0	10.341296	0
HaLaN_31294	0	0	2.445276	11.297443
HaLaN_31300	0	0	38.421654	19.817732
HaLaN_31301	0	0	7.163445	13.641855
HaLaN_31302	0	0	27.455986	0
HaLaN_31304	0	0	72.947983	77.882896
HaLaN_31310	285.022034	313.863556	522.314087	515.711914
HaLaN_31311	0	0	2.997292	3.79338
HaLaN_31314	212.617325	0	426.941528	471.655792
HaLaN_31317	0	0	10.85313	16.50983
HaLaN_31318	0	0	14.646626	32.086258
HaLaN_31329	0	0	10.404688	13.132526
HaLaN_31332	177.930237	50.304985	95.906822	74.285843
HaLaN_31340	0	0	27.845978	0
HaLaN_31342	11.384469	0	0	0
HaLaN_31343	8.862275	23.798752	30.566807	72.676941
HaLaN_31347	0	0	7.509802	0
HaLaN_31349	0	0	119.905228	111.655746
HaLaN_31350	0	0	19.925179	17.076597
HaLaN_31352	0	0	0	2.795556
HaLaN_31354	53.145634	106.081535	14.166787	19.396688
HaLaN_31358	0	0	7.757847	19.946859
HaLaN_31362	0	0	0	4.346684
HaLaN_31369	0	93.688858	78.302681	61.811245
HaLaN_31370	0	0	3.792562	0
HaLaN_31371	0	0	8.258654	6.649282
HaLaN_31375	0	0	15.355704	12.848245
HaLaN_31378	0	0	12.529451	0
HaLaN_31385	575.922302	538.391907	458.413269	364.981567
HaLaN_31388	0	65.337685	21.191442	46.205585
HaLaN_31390	0	0	7.008948	11.50923
HaLaN_31395	0	0	0	23.460644
HaLaN_31397	0	0	0	23.575155
HaLaN_31399	12.901916	0	36.601074	34.235031
HaLaN_31403	0	0	0	25.906134
HaLaN_31404	6.993278	0	1.919097	1.104099
HaLaN_31406	0	0	44.654671	53.025043
HaLaN_31408	0	0	0	5.938733
HaLaN_31409	0	0	15.091966	12.431094
HaLaN_31410	0	0	39.968918	0
HaLaN_31413	0	56.814342	102.97509	104.891357
HaLaN_31414	0	0	0.805211	0
HaLaN_31415	0	0	4.51766	5.684376
HaLaN_31417	0	0	42.799248	44.381824
HaLaN_31418	0	0	2.359019	0
HaLaN_31420	0	0	5.5414	0
HaLaN_31422	0	0	32.328472	34.559784
HaLaN_31423	0	0	20.642235	36.417961
HaLaN_31425	0	0	9.192506	5.868243
HaLaN_31427	0	0	41.654942	40.941612
HaLaN_31431	0	0	0.346099	5.792631
HaLaN_31432	0	0	5.643486	14.063326
HaLaN_31433	0	0	0	22.54283
HaLaN_31437	0	0	5.618115	0
HaLaN_31441	0	0	269.360107	255.775574
HaLaN_31443	0	492.498932	556.473938	458.9133
HaLaN_31445	187.223083	187.509949	150.579727	95.229065
HaLaN_31448	0	0	0	1.808933
HaLaN_31449	0	0	23.046827	21.461056
HaLaN_31452	0	0	6.073347	0
HaLaN_31453	0	0	3.37231	5.143213
HaLaN_31455	0	0	27.502033	0
HaLaN_31461	42.390541	0	4.071266	6.874845
HaLaN_31466	0	0	108.169785	63.977097
HaLaN_31470	0	0	0	7.805533
HaLaN_31471	0	0	0	19.177105
HaLaN_31475	0	38.720184	0	22.286667
HaLaN_31484	0	0	5.87227	0
HaLaN_31489	0	0	3.731133	0
HaLaN_31490	0	0	14.59552	44.712246
HaLaN_31491	224.44339	307.209839	151.443558	127.331276
HaLaN_31499	0	0	30.433344	16.785948
HaLaN_31505	0	0	87.560707	94.018425
HaLaN_31509	0	0	0	14.322177
HaLaN_31512	0	0	9.78847	9.409088
HaLaN_31513	0	0	15.451552	8.680818
HaLaN_31518	84.355011	0	59.509773	39.131039
HaLaN_31520	0	0	0	108.604019
HaLaN_31521	0	0	5.275984	0
HaLaN_31522	0	0	4.456004	3.762273
HaLaN_31523	19.615118	53.352119	58.984531	59.613811
HaLaN_31526	0	24.034145	4.93264	3.041279
HaLaN_31535	0	0	4.53121	7.581428
HaLaN_31540	0	0	18.550211	0
HaLaN_31542	212.683228	255.524109	203.007217	224.791779
HaLaN_31544	0	0	0	13.537573
HaLaN_31545	0	0	2.08877	0
HaLaN_31546	0	0	24.799389	0
HaLaN_31547	0	0	0	1.072098
HaLaN_31548	0	0	5.318938	18.857819
HaLaN_31551	0	0	25.483084	16.231617
HaLaN_31555	232.499817	72.566483	20.885262	24.578745
HaLaN_31557	0	0	23.196451	31.735163
HaLaN_31561	390.811676	228.849518	20.366615	20.48497
HaLaN_31564	0	0	1.402134	0
HaLaN_31576	0	0	66.439835	130.813583
HaLaN_31577	0	0	8.474086	2.57774
HaLaN_31578	711.73584	916.595581	1017.48114	1142.6521
HaLaN_31579	0	29.356335	17.112995	15.024203
HaLaN_31580	0	21.081053	15.067461	23.880116
HaLaN_31582	0	0	0	1.080421
HaLaN_31583	0	0	4.843453	8.39516
HaLaN_31589	0	0	10.271472	11.92495
HaLaN_31591	0	0	81.648376	80.65461
HaLaN_31595	0	0	51.488678	72.646896
HaLaN_31596	0	0	40.729774	30.971352
HaLaN_31597	0	0	40.520397	28.758413
HaLaN_31600	0	0	8.345124	10.103933
HaLaN_31601	0	14.649295	57.800415	63.244129
HaLaN_31602	0	25.316256	62.591282	53.785896
HaLaN_31604	32.015812	30.702635	102.094055	71.881119
HaLaN_31610	0	0	25.504925	21.09642
HaLaN_31613	0	0	0.267317	0
HaLaN_31616	0	0	3.633617	9.553756
HaLaN_31617	0	0	38.148281	34.314575
HaLaN_31625	0	22.373304	15.018147	15.969053
HaLaN_31627	26.98543	0	34.638844	48.422554
HaLaN_31629	0	0	64.39299	67.611656
HaLaN_31632	0	0	7.971064	11.899226
HaLaN_31636	0	0	0	1.123097
HaLaN_31638	3.283088	0	4.703065	0
HaLaN_31644	366.93576	449.634796	396.058228	372.883911
HaLaN_31647	875.496399	728.772217	755.648865	692.394165
HaLaN_31651	0	0	15.001766	9.500462
HaLaN_31655	0	0	0	1.486434
HaLaN_31657	0	0	125.875717	30.203705
HaLaN_31659	110.392212	134.515579	159.663559	174.085861
HaLaN_31662	0	0	19.973358	0
HaLaN_31669	0	0	10.919567	12.911019
HaLaN_31673	0	0	16.167734	0
HaLaN_31677	0	0	0	3.948356
HaLaN_31682	0	0	0	13.917146
HaLaN_31685	0	61.683788	113.616592	94.152069
HaLaN_31687	0	0	0	8.16769
HaLaN_31689	0	0	1.617731	4.296173
HaLaN_31694	0	0	16.491434	9.937162
HaLaN_31698	0	69.96833	71.966423	40.836441
HaLaN_31700	0	0	16.058205	0
HaLaN_31704	1073.718262	890.172485	1002.4375	843.039307
HaLaN_31713	0	0	22.246998	41.610794
HaLaN_31718	0	0	16.327566	22.881495
HaLaN_31721	1.271338	0	21.17082	19.18528
HaLaN_31723	0	0	0	57.018513
HaLaN_31733	9.454187	7.082962	3.530283	4.078806
HaLaN_31736	0	0	41.721939	40.998631
HaLaN_31739	0	0	13.952489	16.381626
HaLaN_31741	0	0	29.385529	39.227184
HaLaN_31742	1658.318604	1875.799316	1933.550171	1629.580078
HaLaN_31743	349.624207	193.195419	304.132141	313.10083
HaLaN_31746	174.543732	0	61.828243	76.695137
HaLaN_31747	0	0	29.096542	35.860332
HaLaN_31752	0	0	0	3.651956
HaLaN_31753	0	0	0	3.75822
HaLaN_31756	0	0	51.753475	48.205524
HaLaN_31757	366.401428	241.827759	125.787079	115.297943
HaLaN_31758	0	90.831573	0	0
HaLaN_31761	0	0	4.356682	6.12639
HaLaN_31763	0	0	9.315843	14.227942
HaLaN_31767	36.920212	32.008991	22.919615	23.990107
HaLaN_31771	0	0	7.397801	21.839317
HaLaN_31772	0	0	45.280037	45.043015
HaLaN_31773	49.489624	0	32.414585	31.498659
HaLaN_31777	223.795853	163.744629	225.26709	210.107758
HaLaN_31779	0	0	2.21804	0
HaLaN_31780	0	0	7.106503	0
HaLaN_31785	0	0	1.347498	2.016228
HaLaN_31786	53.461018	0	35.015755	33.569695
HaLaN_31787	0	0	2.833947	7.477395
HaLaN_31789	0	0	8.303626	0
HaLaN_31790	0	0	7.572724	0
HaLaN_31795	0	0	28.802748	35.616734
HaLaN_31798	0	79.473404	55.686222	65.161484
HaLaN_31805	0	0	2.494181	0
HaLaN_31807	0	0	8.419145	8.909848
HaLaN_31812	2.316275	0	0	1.776028
HaLaN_31813	0	61.774986	34.995094	30.749193
HaLaN_31815	0	0	21.338554	28.410507
HaLaN_31816	0	0	3.50643	14.766887
HaLaN_31817	0	0	7.07436	0
HaLaN_31818	0	0	0	8.047244
HaLaN_31820	0	0	15.525436	0
HaLaN_31821	0	0	28.145325	27.975954
HaLaN_31827	0	0	72.336273	47.062492
HaLaN_31829	0	0	23.916399	28.436636
HaLaN_31831	0	0	8.659324	7.228334
HaLaN_31834	22.580229	0	21.80146	26.429127
HaLaN_31835	93.462128	0	40.368919	39.458561
HaLaN_31844	0	0	4.626331	10.425487
HaLaN_31846	0	0	18.34824	25.733717
HaLaN_31847	0	0	0	21.943359
HaLaN_31848	0	0	14.981865	0
HaLaN_31852	0	0	68.167671	70.143578
HaLaN_31855	3320.071533	4095.542969	5244.594727	5652.463379
HaLaN_31858	0	0	197.740768	126.512573
HaLaN_31859	0	0	10.258177	15.398567
HaLaN_31863	6.386832	0	34.323742	45.824787
HaLaN_31869	139.508316	162.821976	147.946365	119.002113
HaLaN_31870	0	69.799553	55.058338	35.846836
HaLaN_31872	0	0	56.672638	54.5383
HaLaN_31873	0	0	0	4.520085
HaLaN_31875	0	0	50.187458	45.777031
HaLaN_31877	0	0	5.648787	5.805622
HaLaN_31880	0	0	27.915073	36.171329
HaLaN_31883	0	0	52.97683	37.128513
HaLaN_31884	320.372833	0	325.562897	358.603821
HaLaN_31887	0	0	10.04764	0
HaLaN_31888	0	0	0.832987	0
HaLaN_31891	0	0	0.975708	2.096451
HaLaN_31896	168.04071	102.036804	75.636604	77.748978
HaLaN_31901	58.286831	0	17.52334	16.572107
HaLaN_31904	83.53302	0	2.348927	5.47961
HaLaN_31907	0	0	2.952549	10.538548
HaLaN_31911	0	0	21.078844	13.875822
HaLaN_31914	0	0	19.277102	26.546795
HaLaN_31918	0	0	37.144333	48.23991
HaLaN_31919	0	0	0	13.595589
HaLaN_31920	0	0	16.039032	18.169233
HaLaN_31923	204.525635	420.013947	170.814743	149.553192
HaLaN_31925	0	41.852978	34.960945	19.865011
HaLaN_31931	0	73.062164	14.473889	22.877663
HaLaN_31933	0	0	8.25342	10.250612
HaLaN_31934	0	0	0	19.080622
HaLaN_31935	0	0	0	1.243728
HaLaN_31937	0	292.226868	0	267.027405
HaLaN_31938	0	0	3.554103	23.360445
HaLaN_31940	0	0	6.740326	0
HaLaN_31941	0	0	0	32.873337
HaLaN_31942	0	0	63.17968	56.413857
HaLaN_31944	254.589478	188.658218	216.780258	169.245895
HaLaN_31945	76.127556	138.437592	80.566452	85.829636
HaLaN_31947	0	0	4.075502	0
HaLaN_31948	0	0	6.657228	5.413908
HaLaN_31949	0	0	4.781915	0
HaLaN_31954	1609.505371	1216.210449	1093.307861	765.654053
HaLaN_31959	0	0	11.492071	5.065937
HaLaN_31962	76.647316	58.217556	31.192209	49.784122
HaLaN_31964	0	0	44.646034	44.051872
HaLaN_31966	3614.578125	3058.75708	2590.754395	2304.751709
HaLaN_31967	0	0	0	1.105875
HaLaN_31969	0	0	0	10.392886
HaLaN_31972	0	0	22.229633	17.868597
HaLaN_31976	0	0	20.704664	0
HaLaN_31978	0	0	31.723318	31.220325
HaLaN_31987	77.422379	90.007408	76.174515	62.223434
HaLaN_31989	0	0	0	7.038081
HaLaN_31994	0	0	10.693671	14.758833
HaLaN_32000	201.604263	39.453377	75.490456	66.884415
HaLaN_32001	0	0	607.822388	547.134033
HaLaN_32002	0	0	22.837397	0
HaLaN_32005	0	0	3.264254	0
HaLaN_32012	0	0	26.983154	22.092686
HaLaN_32014	0	0	27.922916	30.404522
HaLaN_32017	356.653748	335.220093	499.627869	520.044739
HaLaN_32019	0	0	18.559998	22.15057
HaLaN_32020	0	0	13.950979	0
HaLaN_32023	97.275703	109.867737	39.479343	43.033009
HaLaN_32028	0	0	48.718098	11.788372
HaLaN_32031	0	0	3.621959	0
HaLaN_32036	0	0	2.661798	0
HaLaN_32038	0	0	14.310753	0
HaLaN_32041	225.265778	190.609573	168.773621	142.396164
HaLaN_32043	0	0	28.275927	55.260429
HaLaN_32046	0	0	4.971763	0
HaLaN_32048	48.788708	0	1.764833	21.356998
HaLaN_32050	49.119373	0	6.29279	12.232664
HaLaN_32056	0	0	99.178841	56.854225
HaLaN_32057	0	0	49.839844	60.021145
HaLaN_32059	0	0	0	2.574856
HaLaN_32061	0	0	144.363724	136.781784
HaLaN_32062	0	0	300.811859	223.663483
HaLaN_32063	0	0	0.979354	0
HaLaN_32064	0	0	11.289352	5.412589
HaLaN_32065	62.895878	115.302795	64.589828	72.339226
HaLaN_32067	0	0	8.046833	7.47279
HaLaN_32069	0	0	29.069771	16.869404
HaLaN_32071	1131.788696	1118.578003	1627.333496	1634.632202
HaLaN_32072	1052.880371	1511.939331	1028.92041	1266.041626
HaLaN_32073	0	0	4.31638	5.528637
HaLaN_32074	0	0	11.67866	6.589917
HaLaN_32075	0	0	4.845522	0
HaLaN_32077	0	0	0	2.264532
HaLaN_32081	449.831848	202.060303	240.169144	235.621399
HaLaN_32084	0	0	14.002389	17.844784
HaLaN_32087	0	0	5.388395	0
HaLaN_32092	0	0	0.725124	0
HaLaN_32093	0	0	0	5.565742
HaLaN_32096	0	0	25.494228	25.562233
HaLaN_32101	0	0	0	3.698738
HaLaN_32102	0	0	44.12896	45.8871
HaLaN_32103	0	0	30.972305	9.458831
HaLaN_32104	453.891693	398.631683	161.627472	196.883301
HaLaN_32105	0	0	10.608918	0
HaLaN_32108	0	0	36.62146	23.080677
HaLaN_32112	20.224262	0	24.117773	12.771096
HaLaN_32116	0	0	6.746826	8.527512
HaLaN_32117	0	0	91.165161	58.978752
HaLaN_32119	0	0	7.172827	0
HaLaN_32122	130.772705	119.430298	168.911926	121.254295
HaLaN_32125	0	0	15.035227	22.555941
HaLaN_32126	0	0	5.451293	24.913012
HaLaN_32129	0	0	17.803623	34.421074
